,park_name,park_type,capacity,que_status,cur_parking,cur_parking_time,available_parking,count,date,available_parking_less_than_zero
286983,왕십리 민자역사 비트플렉스몰 ,BS,1000,20분,228,2024-10-07 04:43:02,772,192,2024-10-07 04:40:00,28
286993,민속의 집 주차장(구),NW,26,20분,19,2024-10-07 04:43:31,7,202,2024-10-07 04:40:00,18
287008,동산 공영주차장(구),NW,83,2시간,0,2024-10-07 04:07:33,83,217,2024-10-07 04:40:00,8
287022,이마트 명일점,BS,202,20분,3,2024-10-07 04:44:03,199,230,2024-10-07 04:40:00,88
287025,어린이대공원(후문),BP,250,20분,45,2024-10-07 04:44:17,205,234,2024-10-07 04:40:00,34
287029,살곶이(평면) 공영주차장(구),NW,102,2시간,0,2024-10-07 04:14:08,102,238,2024-10-07 04:40:00,89
287045,남산동 공영주차장(구),NW,48,2일,0,2024-10-07 01:44:06,48,254,2024-10-07 04:40:00,74
287057,서울글로벌센터 공영주차장(시),NW,44,20분,9,2024-10-07 04:44:51,35,265,2024-10-07 04:40:00,1
287061,신세계백화점 본점(신관),BS,498,20분,109,2024-10-07 04:44:06,389,269,2024-10-07 04:40:00,83
287064,지타워 주차장,BS,95,20분,68,2024-10-07 04:40:02,27,272,2024-10-07 04:40:00,61
287100,현대백화점 신촌점,BS,454,20분,307,2024-10-07 04:31:45,147,310,2024-10-07 04:40:00,94
287113,마포구청(마포구종합행정타운),BP,356,20분,226,2024-10-07 04:46:15,130,323,2024-10-07 04:40:00,80
287121,망원2주차장[서울함공원옆],BP,229,20분,44,2024-10-07 04:45:52,185,331,2024-10-07 04:40:00,82
287124,"난지공원1, 2, 3주차장",BP,544,20분,0,2024-10-07 04:46:18,544,334,2024-10-07 04:40:00,41
287136,NC 강서점,BS,934,20분,90,2024-10-07 04:44:53,844,346,2024-10-07 04:40:00,14
287138,가양라이품 공영주차장(시),NW,38,20분,10,2024-10-07 04:46:51,28,348,2024-10-07 04:40:00,8
287150,김포국제공항 국내선 제2주차장,BP,1391,20분,882,2024-10-07 04:47:00,509,360,2024-10-07 04:40:00,48
287153,김포국제공항 국내선 제1주차장,BP,2279,20분,1498,2024-10-07 04:47:00,781,363,2024-10-07 04:40:00,6
287166,망원1주차장[당산철교북단],BP,128,20분,79,2024-10-07 04:46:48,49,376,2024-10-07 04:40:00,193
287168,양화3주차장[양화선착장앞],BP,393,20분,23,2024-10-07 04:46:28,370,378,2024-10-07 04:40:00,36
287177,양화1주차장[당산철교 하부],BP,88,20분,10,2024-10-07 04:47:37,78,387,2024-10-07 04:40:00,41
287178,양화2주차장[전망카페],BP,20,20분,3,2024-10-07 04:47:18,17,388,2024-10-07 04:40:00,62
287179,볏골공원 지하공영주차장(구),NW,231,20분,255,2024-10-07 04:35:25,-24,389,2024-10-07 04:40:00,361
287187,목동체비지 공영주차장(시),NW,55,20분,52,2024-10-07 04:47:31,3,397,2024-10-07 04:40:00,288
287196,여의도한강2주차장(마포대교남단),BP,171,20분,4,2024-10-07 04:47:32,167,406,2024-10-07 04:40:00,212
287199,여의도한강3주차장(서강대교남단),BP,800,20분,0,2024-10-07 04:47:30,800,409,2024-10-07 04:40:00,36
287203,영등포구청별관 공영주차장(구),NW,61,20분,21,2024-10-07 04:47:50,40,413,2024-10-07 04:40:00,6
287213,여의도한강4주차장(여의2교-하부파천교),BP,141,20분,3,2024-10-07 04:47:35,138,423,2024-10-07 04:40:00,18
287217,코레일유통 본사 사옥 주차장,BS,356,20분,172,2024-10-07 04:48:08,184,427,2024-10-07 04:40:00,32
287218,당산근린공원 공영(구),NW,190,20분,107,2024-10-07 04:47:42,83,428,2024-10-07 04:40:00,35
287230,여의도한강공원1주차장(63빌딩앞),BP,462,20분,0,2024-10-07 04:48:24,462,440,2024-10-07 04:40:00,54
287232,여의도 사학연금(TP타워),BS,570,20분,560,2024-10-07 04:48:35,10,442,2024-10-07 04:40:00,214
287233,영남 공영주차장(시),NW,570,20분,382,2024-10-07 04:48:11,188,443,2024-10-07 04:40:00,19
287241,이촌1주차장[반포대교북단 하류],BP,35,20분,0,2024-10-07 04:47:55,35,451,2024-10-07 04:40:00,47
287242,동작대교 공영주차장(시),NW,88,20분,47,2024-10-07 04:48:51,41,452,2024-10-07 04:40:00,29
287243,이촌2주차장[동작대교 하부],BP,95,20분,6,2024-10-07 04:48:07,89,453,2024-10-07 04:40:00,85
287244,"이촌3, 4주차장",BP,257,20분,77,2024-10-07 04:48:50,180,454,2024-10-07 04:40:00,77
287245,여의도한강5주차장(성모병원앞),BP,217,20분,17,2024-10-07 04:48:43,200,455,2024-10-07 04:40:00,39
287247,신길환승(5호선)(구),NW,88,20분,70,2024-10-07 04:49:00,18,457,2024-10-07 04:40:00,73
287255,누리 공영주차장(구),NW,19,20분,6,2024-10-07 04:44:16,13,465,2024-10-07 04:40:00,40
287261,반포1주차장[반포대교남단 상류],BP,332,20분,42,2024-10-07 04:49:17,290,471,2024-10-07 04:40:00,111
287264,영등포본동제2공영(구),NW,61,20분,60,2024-10-07 04:49:10,1,474,2024-10-07 04:40:00,92
287268,"반포2, 3주차장",BP,315,20분,108,2024-10-07 04:49:05,207,478,2024-10-07 04:40:00,98
287273,도림동 공영주차장(구),NW,26,20분,20,2024-10-07 04:48:57,6,484,2024-10-07 04:40:00,62
287285,대림운동장(구),NW,192,20분,112,2024-10-07 04:49:40,80,497,2024-10-07 04:40:00,4
287286,구로5동마을공동주차장(구),NW,81,20분,78,2024-10-07 04:48:50,3,498,2024-10-07 04:40:00,63
287292,대림1동공영(구),NW,155,20분,119,2024-10-07 04:49:09,36,504,2024-10-07 04:40:00,20
287304,보라매상업 공영주차장(시),NW,64,20분,43,2024-10-07 04:50:11,21,516,2024-10-07 04:40:00,24
287317,구로디지털단지역(상) 공영주차장(시),NW,31,20분,3,2024-10-07 04:50:11,28,529,2024-10-07 04:40:00,25
287320,우림이비지센터,BS,511,20분,323,2024-10-07 04:50:35,188,532,2024-10-07 04:40:00,2
287343,디폴리스 주차장,BS,1044,20분,661,2024-10-07 04:50:57,383,555,2024-10-07 04:40:00,27
287344,백상스타타워2차,BS,101,20분,27,2024-10-07 04:51:01,74,556,2024-10-07 04:40:00,25
287346,사당노외 공영주차장(시),NW,183,20분,71,2024-10-07 04:50:51,112,558,2024-10-07 04:40:00,8
287349,stx V-TOWER 주차장,BS,533,20분,135,2024-10-07 04:51:05,398,561,2024-10-07 04:40:00,2
287354,에이스하이엔드3차 주차장,BS,300,20분,0,2024-10-07 04:51:05,300,566,2024-10-07 04:40:00,27
287358,세이브마트 신림본점 주차장,BS,77,20분,13,2024-10-07 04:44:19,64,570,2024-10-07 04:40:00,10
287380,구파발역 공영주차장(시),NW,399,20분,97,2024-10-07 04:51:31,302,592,2024-10-07 04:40:00,29
287388,강서1주차장[개화나들목 앞],BP,53,20분,11,2024-10-07 04:51:57,42,600,2024-10-07 04:40:00,46
287389,국립현대미술관 서울관,BP,384,20분,20,2024-10-07 04:51:59,364,601,2024-10-07 04:40:00,9
287390,SBS프리즘 타워주차장,BS,196,20분,8,2024-10-07 04:41:53,188,602,2024-10-07 04:40:00,24
287395,트윈트리타워 주차장,BS,266,20분,54,2024-10-07 04:50:02,212,607,2024-10-07 04:40:00,7
287396,경복궁 주차장,BS,266,20분,0,2024-10-07 04:49:41,266,608,2024-10-07 04:40:00,79
287402,개화역 공영주차장(시),NW,483,20분,239,2024-10-07 04:52:11,244,614,2024-10-07 04:40:00,31
287409,어린이대공원(상상나라),BP,394,20분,37,2024-10-07 04:52:26,357,621,2024-10-07 04:40:00,11
287431,공유) 09-06(구),NW,18,20분,14,2024-10-07 04:49:22,4,643,2024-10-07 04:40:00,15
287437,"광나루1, 2주차장",BP,168,20분,83,2024-10-07 04:52:09,85,649,2024-10-07 04:40:00,249
287436,천호1동 주차장(구),NW,188,20분,182,2024-10-07 04:52:55,6,648,2024-10-07 04:40:00,3
287438,천호유수지 주차장(구),NW,168,20분,115,2024-10-07 04:52:55,53,650,2024-10-07 04:40:00,6
287439,어린이대공원(구의문),BP,335,20분,84,2024-10-07 04:52:51,251,651,2024-10-07 04:40:00,38
287471,고분다리전통시장 주차장(구),NW,26,20분,9,2024-10-07 04:53:26,17,683,2024-10-07 04:40:00,28
287475,광나루3주차장[천호대교 하부],BP,191,20분,6,2024-10-07 04:53:15,185,687,2024-10-07 04:40:00,10
287487,무신사 E1,BS,70,20분,12,2024-10-07 04:52:09,58,699,2024-10-07 04:40:00,8
287497,메가박스 성수점,BS,230,2일,0,2024-10-07 02:46:19,230,708,2024-10-07 04:40:00,1
287502,강동성심병원[본관/웰빙센터 주차장],BS,128,20분,92,2024-10-07 04:52:22,36,714,2024-10-07 04:40:00,43
287511,풍납2(구),NW,81,20분,78,2024-10-07 04:51:09,3,723,2024-10-07 04:40:00,83
287514,자양4동 공영주차장(구),NW,83,20분,22,2024-10-07 04:53:59,61,727,2024-10-07 04:40:00,106
287542,갤러리아백화점 명품관 WEST,BS,177,20분,239,2024-10-07 04:55:02,-62,755,2024-10-07 04:40:00,289
287554,"잠실1, 2, 3, 4주차장",BP,471,20분,305,2024-10-07 04:55:16,166,767,2024-10-07 04:40:00,94
287576,롯데월드 주차장,BS,3051,20분,1233,2024-10-07 04:50:00,1818,789,2024-10-07 04:40:00,1
287582,코엑스 주차장,BS,2123,20분,405,2024-10-07 04:50:04,1718,795,2024-10-07 04:40:00,16
287589,뉴코아 강남점,BS,610,20분,120,2024-10-07 04:52:41,490,802,2024-10-07 04:40:00,5
287596,오토웨이타워 주차장,BS,338,20분,45,2024-10-07 04:50:02,293,809,2024-10-07 04:40:00,5
287608,헬리오시티상가 주차장,BS,466,20분,130,2024-10-07 04:50:02,336,821,2024-10-07 04:40:00,28
287632,도곡로 327 공영주차장(구),NW,17,20분,4,2024-10-07 04:56:59,13,845,2024-10-07 04:40:00,72
287649,한화생명 서초사옥(드림플러스),BS,128,20분,12,2024-10-07 04:54:36,116,862,2024-10-07 04:40:00,16
287663,일원역 공영주차장(시),NW,67,20분,16,2024-10-07 04:57:31,51,876,2024-10-07 04:40:00,76
287665,논현로32길15 공영주차장(구),NW,16,20분,2,2024-10-07 04:57:46,14,879,2024-10-07 04:40:00,14
287672,밤고개로21길 공영주차장(구),NW,109,20분,15,2024-10-07 04:57:49,94,886,2024-10-07 04:40:00,19
287680,언남문화체육센터 공영주차장(구),NW,190,20분,48,2024-10-07 04:58:01,142,894,2024-10-07 04:40:00,6
242739,도봉산역 공영주차장(시),NW,358,20분,46,2024-10-07 04:59:31,312,0,2024-10-07 04:40:00,13
242740,도봉산 공영주차장(시),NW,142,20분,28,2024-10-07 04:59:31,114,1,2024-10-07 04:40:00,72
242759,2001아울렛 중계점,BS,263,20분,63,2024-10-07 04:57:52,200,20,2024-10-07 04:40:00,29
242783,석계역 공영주차장(시),NW,70,20분,23,2024-10-07 05:00:11,47,44,2024-10-07 05:00:00,41
242788,송중동 공영주차장(구),NW,53,20분,35,2024-10-07 04:59:37,18,49,2024-10-07 05:00:00,71
242790,신세계 이마트미아점,BS,83,20분,3,2024-10-07 05:00:23,80,51,2024-10-07 05:00:00,109
242805,녹색병원 주차장,BS,80,20분,17,2024-10-07 05:00:00,63,66,2024-10-07 05:00:00,105
242816,장안1동 공영주차장(시),NW,71,20분,57,2024-10-07 05:00:51,14,77,2024-10-07 05:00:00,12
242849,종묘주차장 공영주차장(시),NW,1317,20분,433,2024-10-07 05:01:31,884,108,2024-10-07 05:00:00,4
242881,신당역 공영주차장(구),NW,26,2시간,0,2024-10-07 03:29:55,26,141,2024-10-07 05:00:00,27
242887,동대문 공영주차장(시),NW,1092,20분,345,2024-10-07 05:02:11,747,148,2024-10-07 05:00:00,3
242903,을지트윈타워 주차장,BS,542,20분,144,2024-10-07 05:02:58,398,162,2024-10-07 05:00:00,7
242910,파인에비뉴,BS,602,20분,56,2024-10-07 05:00:49,546,171,2024-10-07 05:00:00,6
242931,왕십리 민자역사 비트플렉스몰 ,BS,1000,20분,227,2024-10-07 05:03:36,773,192,2024-10-07 05:00:00,28
242941,민속의 집 주차장(구),NW,26,20분,19,2024-10-07 05:03:47,7,202,2024-10-07 05:00:00,18
242956,동산 공영주차장(구),NW,83,20분,76,2024-10-07 05:03:49,7,217,2024-10-07 05:00:00,8
242970,이마트 명일점,BS,202,20분,3,2024-10-07 05:04:28,199,230,2024-10-07 05:00:00,88
242973,어린이대공원(후문),BP,250,20분,44,2024-10-07 05:04:33,206,234,2024-10-07 05:00:00,34
242977,살곶이(평면) 공영주차장(구),NW,102,20분,26,2024-10-07 04:55:57,76,238,2024-10-07 05:00:00,89
242993,남산동 공영주차장(구),NW,48,2일,0,2024-10-07 01:44:06,48,254,2024-10-07 05:00:00,74
243005,서울글로벌센터 공영주차장(시),NW,44,20분,9,2024-10-07 05:04:51,35,265,2024-10-07 05:00:00,1
243009,신세계백화점 본점(신관),BS,498,20분,109,2024-10-07 05:05:12,389,269,2024-10-07 05:00:00,83
243012,지타워 주차장,BS,95,20분,68,2024-10-07 05:00:01,27,272,2024-10-07 05:00:00,61
243049,현대백화점 신촌점,BS,454,20분,310,2024-10-07 05:05:34,144,310,2024-10-07 05:00:00,94
243062,마포구청(마포구종합행정타운),BP,356,20분,226,2024-10-07 05:06:21,130,323,2024-10-07 05:00:00,80
243070,망원2주차장[서울함공원옆],BP,229,20분,43,2024-10-07 05:06:02,186,331,2024-10-07 05:00:00,82
243073,"난지공원1, 2, 3주차장",BP,544,20분,0,2024-10-07 05:05:51,544,334,2024-10-07 05:00:00,41
243085,NC 강서점,BS,934,20분,90,2024-10-07 05:05:45,844,346,2024-10-07 05:00:00,14
243087,가양라이품 공영주차장(시),NW,38,20분,10,2024-10-07 05:06:51,28,348,2024-10-07 05:00:00,8
243099,김포국제공항 국내선 제2주차장,BP,1391,20분,928,2024-10-07 05:07:00,463,360,2024-10-07 05:00:00,48
243102,김포국제공항 국내선 제1주차장,BP,2279,20분,1540,2024-10-07 05:07:12,739,363,2024-10-07 05:00:00,6
243115,망원1주차장[당산철교북단],BP,128,20분,76,2024-10-07 05:07:00,52,376,2024-10-07 05:00:00,193
243117,양화3주차장[양화선착장앞],BP,393,20분,23,2024-10-07 05:06:40,370,378,2024-10-07 05:00:00,36
243126,양화1주차장[당산철교 하부],BP,88,20분,10,2024-10-07 05:06:46,78,387,2024-10-07 05:00:00,41
243127,양화2주차장[전망카페],BP,20,20분,3,2024-10-07 05:07:28,17,388,2024-10-07 05:00:00,62
243128,볏골공원 지하공영주차장(구),NW,231,20분,254,2024-10-07 05:01:01,-23,389,2024-10-07 05:00:00,361
243136,목동체비지 공영주차장(시),NW,55,20분,52,2024-10-07 05:07:31,3,397,2024-10-07 05:00:00,288
243145,여의도한강2주차장(마포대교남단),BP,171,20분,15,2024-10-07 05:07:50,156,406,2024-10-07 05:00:00,212
243148,여의도한강3주차장(서강대교남단),BP,800,20분,0,2024-10-07 05:07:42,800,409,2024-10-07 05:00:00,36
243152,영등포구청별관 공영주차장(구),NW,61,20분,22,2024-10-07 05:08:10,39,413,2024-10-07 05:00:00,6
243162,여의도한강4주차장(여의2교-하부파천교),BP,141,20분,5,2024-10-07 05:08:07,136,423,2024-10-07 05:00:00,18
243166,코레일유통 본사 사옥 주차장,BS,356,20분,172,2024-10-07 05:08:18,184,427,2024-10-07 05:00:00,32
243167,당산근린공원 공영(구),NW,190,20분,107,2024-10-07 05:08:17,83,428,2024-10-07 05:00:00,35
243179,여의도한강공원1주차장(63빌딩앞),BP,462,20분,0,2024-10-07 05:08:15,462,440,2024-10-07 05:00:00,54
243181,여의도 사학연금(TP타워),BS,570,20분,562,2024-10-07 05:08:51,8,442,2024-10-07 05:00:00,214
243182,영남 공영주차장(시),NW,570,20분,385,2024-10-07 05:08:51,185,443,2024-10-07 05:00:00,19
243190,이촌1주차장[반포대교북단 하류],BP,35,20분,0,2024-10-07 05:08:56,35,451,2024-10-07 05:00:00,47
243191,동작대교 공영주차장(시),NW,88,20분,48,2024-10-07 05:08:51,40,452,2024-10-07 05:00:00,29
243192,이촌2주차장[동작대교 하부],BP,95,20분,7,2024-10-07 05:08:16,88,453,2024-10-07 05:00:00,85
243193,"이촌3, 4주차장",BP,257,20분,77,2024-10-07 05:09:00,180,454,2024-10-07 05:00:00,77
243194,여의도한강5주차장(성모병원앞),BP,217,20분,19,2024-10-07 05:08:53,198,455,2024-10-07 05:00:00,39
243196,신길환승(5호선)(구),NW,88,20분,70,2024-10-07 05:09:07,18,457,2024-10-07 05:00:00,73
243204,누리 공영주차장(구),NW,19,20분,6,2024-10-07 05:09:17,13,465,2024-10-07 05:00:00,40
243210,반포1주차장[반포대교남단 상류],BP,332,20분,42,2024-10-07 05:08:48,290,471,2024-10-07 05:00:00,111
243213,영등포본동제2공영(구),NW,61,20분,59,2024-10-07 05:09:15,2,474,2024-10-07 05:00:00,92
243217,"반포2, 3주차장",BP,315,20분,105,2024-10-07 05:09:20,210,478,2024-10-07 05:00:00,98
243222,도림동 공영주차장(구),NW,26,20분,19,2024-10-07 05:08:53,7,484,2024-10-07 05:00:00,62
243235,구로5동마을공동주차장(구),NW,81,20분,75,2024-10-07 05:08:50,6,498,2024-10-07 05:00:00,63
243234,대림운동장(구),NW,192,20분,113,2024-10-07 05:09:20,79,497,2024-10-07 05:00:00,4
243241,대림1동공영(구),NW,155,20분,115,2024-10-07 05:09:39,40,504,2024-10-07 05:00:00,20
243253,보라매상업 공영주차장(시),NW,64,20분,44,2024-10-07 05:10:11,20,516,2024-10-07 05:00:00,24
243266,구로디지털단지역(상) 공영주차장(시),NW,31,20분,3,2024-10-07 05:10:11,28,529,2024-10-07 05:00:00,25
243269,우림이비지센터,BS,511,20분,323,2024-10-07 05:10:42,188,532,2024-10-07 05:00:00,2
243292,디폴리스 주차장,BS,1044,20분,663,2024-10-07 05:11:14,381,555,2024-10-07 05:00:00,27
243293,백상스타타워2차,BS,101,20분,27,2024-10-07 05:11:10,74,556,2024-10-07 05:00:00,25
243295,사당노외 공영주차장(시),NW,183,20분,68,2024-10-07 05:10:51,115,558,2024-10-07 05:00:00,8
243298,stx V-TOWER 주차장,BS,533,20분,139,2024-10-07 05:11:24,394,561,2024-10-07 05:00:00,2
243303,에이스하이엔드3차 주차장,BS,300,20분,0,2024-10-07 05:11:22,300,566,2024-10-07 05:00:00,27
243307,세이브마트 신림본점 주차장,BS,77,20분,13,2024-10-07 05:05:21,64,570,2024-10-07 05:00:00,10
243329,구파발역 공영주차장(시),NW,399,20분,100,2024-10-07 05:11:31,299,592,2024-10-07 05:00:00,29
243337,강서1주차장[개화나들목 앞],BP,53,20분,12,2024-10-07 05:12:05,41,600,2024-10-07 05:00:00,46
243338,국립현대미술관 서울관,BP,384,20분,20,2024-10-07 05:12:04,364,601,2024-10-07 05:00:00,9
243339,SBS프리즘 타워주차장,BS,196,20분,16,2024-10-07 05:08:13,180,602,2024-10-07 05:00:00,24
243344,트윈트리타워 주차장,BS,266,20분,54,2024-10-07 05:10:03,212,607,2024-10-07 05:00:00,7
243345,경복궁 주차장,BS,266,20분,0,2024-10-07 05:10:56,266,608,2024-10-07 05:00:00,79
243351,개화역 공영주차장(시),NW,483,20분,247,2024-10-07 05:12:11,236,614,2024-10-07 05:00:00,31
243358,어린이대공원(상상나라),BP,394,20분,38,2024-10-07 05:12:30,356,621,2024-10-07 05:00:00,11
243380,공유) 09-06(구),NW,18,20분,14,2024-10-07 05:09:25,4,643,2024-10-07 05:00:00,15
243385,천호1동 주차장(구),NW,188,20분,178,2024-10-07 05:13:11,10,648,2024-10-07 05:00:00,3
243386,"광나루1, 2주차장",BP,168,20분,84,2024-10-07 05:12:22,84,649,2024-10-07 05:00:00,249
243387,천호유수지 주차장(구),NW,168,20분,114,2024-10-07 05:13:12,54,650,2024-10-07 05:00:00,6
243388,어린이대공원(구의문),BP,335,20분,87,2024-10-07 05:13:17,248,651,2024-10-07 05:00:00,38
243420,고분다리전통시장 주차장(구),NW,26,20분,11,2024-10-07 05:13:58,15,683,2024-10-07 05:00:00,28
243424,광나루3주차장[천호대교 하부],BP,191,20분,7,2024-10-07 05:13:25,184,687,2024-10-07 05:00:00,10
243436,무신사 E1,BS,70,20분,12,2024-10-07 05:12:49,58,699,2024-10-07 05:00:00,8
243446,메가박스 성수점,BS,230,20분,76,2024-10-07 05:13:10,154,708,2024-10-07 05:00:00,1
243451,강동성심병원[본관/웰빙센터 주차장],BS,128,20분,94,2024-10-07 05:12:47,34,714,2024-10-07 05:00:00,43
243460,풍납2(구),NW,81,20분,79,2024-10-07 05:11:09,2,723,2024-10-07 05:00:00,83
243463,자양4동 공영주차장(구),NW,83,20분,22,2024-10-07 05:14:15,61,727,2024-10-07 05:00:00,106
243491,갤러리아백화점 명품관 WEST,BS,177,20분,0,2024-10-07 05:15:29,177,755,2024-10-07 05:00:00,289
243503,"잠실1, 2, 3, 4주차장",BP,471,20분,303,2024-10-07 05:15:24,168,767,2024-10-07 05:00:00,94
243525,롯데월드 주차장,BS,3051,20분,1232,2024-10-07 05:10:00,1819,789,2024-10-07 05:00:00,1
243531,코엑스 주차장,BS,2123,20분,412,2024-10-07 05:10:03,1711,795,2024-10-07 05:00:00,16
243538,뉴코아 강남점,BS,610,20분,14,2024-10-07 05:00:08,596,802,2024-10-07 05:00:00,5
243545,오토웨이타워 주차장,BS,338,20분,45,2024-10-07 05:10:03,293,809,2024-10-07 05:00:00,5
243557,헬리오시티상가 주차장,BS,466,20분,130,2024-10-07 05:10:03,336,821,2024-10-07 05:00:00,28
243581,도곡로 327 공영주차장(구),NW,17,20분,4,2024-10-07 05:17:19,13,845,2024-10-07 05:00:00,72
243598,한화생명 서초사옥(드림플러스),BS,128,20분,12,2024-10-07 05:15:41,116,862,2024-10-07 05:00:00,16
243612,일원역 공영주차장(시),NW,67,20분,16,2024-10-07 05:17:31,51,876,2024-10-07 05:00:00,76
243614,논현로32길15 공영주차장(구),NW,16,20분,2,2024-10-07 05:18:05,14,879,2024-10-07 05:00:00,14
243621,밤고개로21길 공영주차장(구),NW,109,20분,14,2024-10-07 05:18:10,95,886,2024-10-07 05:00:00,19
